Name,Logo,City,Region,Continent,Link,LatLong
Devoc°on,https://cdn.shopify.com/s/files/1/0734/9587/t/33/assets/logo.png?v=6230640287524585731,New York,New York,North America,http://www.devocion.com/,"40.739110, -73.989114"
East One ,https://www.eastonecoffee.com/wp-content/uploads/2019/02/square-small-version.png,New York,New York,North America,http://www.eastonecoffee.com/,"40.743763, -73.995474"
Hi-Collar,https://hicollar.square.site/uploads/b/4baee100-67a7-11ea-b292-413cc623a7f0/HIC-Logo-brown.png?width=2843,New York,New York,North America,https://hicollar.square.site/,"40.729550, -73.987854"
Intelligentsia Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/27460011_10155893567335560_1015458904304202069_n.png?_nc_cat=105&ccb=2&_nc_sid=dbb9e7&_nc_ohc=PFjSuN2yHboAX96CdUy&_nc_ht=scontent-lga3-2.xx&oh=b3e2b86f4f5c6fe101ee55324e5f0d09&oe=5FC41D3B,New York,New York,North America,https://www.intelligentsia.com/,"40.745846, -74.005136"
Irving Farm,https://cdn.shopify.com/s/files/1/0923/5128/t/37/assets/raven_logo_no_text.png?v=18343418059503979592,New York,New York,North America,http://www.irvingfarm.com/,"40.736805, -73.986935"
Irving Farm,https://cdn.shopify.com/s/files/1/0923/5128/t/37/assets/raven_logo_no_text.png?v=18343418059503979592,New York,New York,North America,http://www.irvingfarm.com/,"40.742445, -73.983492"
Irving Farm,https://cdn.shopify.com/s/files/1/0923/5128/t/37/assets/raven_logo_no_text.png?v=18343418059503979592,New York,New York,North America,http://www.irvingfarm.com/,"40.783433, -73.979462"
Irving Farm,https://cdn.shopify.com/s/files/1/0923/5128/t/37/assets/raven_logo_no_text.png?v=18343418059503979592,New York,New York,North America,http://www.irvingfarm.com/,"40.729686, -73.998772"
Irving Farm,https://cdn.shopify.com/s/files/1/0923/5128/t/37/assets/raven_logo_no_text.png?v=18343418059503979592,New York,New York,North America,http://www.irvingfarm.com/,"40.775517, -73.956680"
Joe,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/69870357_2643703559009731_6028192273034903552_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=xnZDXfMx1-gAX850pM4&_nc_ht=scontent-lga3-2.xx&tp=6&oh=ebc501df7b4dcd566b052a52f0ce1c96&oe=5FC69E47,New York,New York,North America,https://joecoffeecompany.com/,"40.733289, -74.000561"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.753567, -73.985501"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.751620, -74.005338"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.728078, -73.993299"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.723986, -73.996420"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.725777, -74.001227"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.725777, -74.001227"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.719875, -74.003814"
La Colombe ,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,New York,New York,North America,http://www.lacolombe.com/,"40.705633, -74.008356"
Little Collins,https://pbs.twimg.com/profile_images/1171500466389127173/6DLv3wgb_400x400.jpg,New York,New York,North America,http://www.littlecollinsnyc.com/,"40.759896, -73.969682"
Oren's,https://www.orensdailyroast.com/images/Orens-Secondary-Logo-2020.png,New York,New York,North America,http://www.orensdailyroast.com/,"40.752329, -73.976196"
Oren's,https://www.orensdailyroast.com/images/Orens-Secondary-Logo-2020.png,New York,New York,North America,http://www.orensdailyroast.com/,"40.754442, -73.986459"
Oren's,https://www.orensdailyroast.com/images/Orens-Secondary-Logo-2020.png,New York,New York,North America,http://www.orensdailyroast.com/,"40.805586, -73.965322"
Partners Coffee,https://cdn.shopify.com/s/files/1/0087/2074/4527/files/Asset_1_120x.png?v=1600696199,New York,New York,North America,http://www.partnerscoffee.com/,"40.734909, -74.002297"
The Elk,https://www.theelknyc.com/uploads/b/8adb0b70-8a72-11ea-92b6-e7d97403a457/852e5e84610385454c6efc520a826864.png?width=752,New York,New York,North America,https://www.theelknyc.com/,"40.734162, -74.007474"
Coffee Project,https://coffeeprojectny.com/wp-content/themes/coffeeProject/img/logo.png,Queens,New York,North America,https://coffeeprojectny.com/,"40.740939, -73.949319"
Joe,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/69870357_2643703559009731_6028192273034903552_o.jpg?_nc_cat=100&ccb=2&_nc_sid=dbb9e7&_nc_ohc=xnZDXfMx1-gAX850pM4&_nc_ht=scontent-lga3-2.xx&tp=6&oh=ebc501df7b4dcd566b052a52f0ce1c96&oe=5FC69E47,Queens,New York,North America,https://joecoffeecompany.com/,"40.753309, -73.940054"
Partners Coffee,https://cdn.shopify.com/s/files/1/0087/2074/4527/files/Asset_1_120x.png?v=1600696199,Queens,New York,North America,http://www.partnerscoffee.com/,"40.747680, -73.941611"
Counter Culture,https://counterculturecoffee.com/wp-content/themes/ccc-theme/assets/images/logo_web_80x96_25.png,Ashville,North Carolina,North America,https://counterculturecoffee.com/,"35.597825, -82.552889"
Magnolia,https://magnoliacoffeeco.com/wp-content/themes/magnolia/dist/images/symbol-navigation.png,Charlotte,North Carolina,North America,http://www.magnoliacoffeeco.com/,"35.131094, -80.727640"
Counter Culture,https://counterculturecoffee.com/wp-content/themes/ccc-theme/assets/images/logo_web_80x96_25.png,Durham,North Carolina,North America,https://counterculturecoffee.com/,"35.996552, -78.888403"
Joe Van Gogh,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c0.0.612.612a/11053648_10152881080048406_6137031155664285859_n.png?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=-ogXINljBSIAX8j3b25&_nc_ht=scontent-lga3-2.xx&oh=8b0e1b54e023649d7c245c34e24e92e5&oe=5FC436A2,Durham,North Carolina,North America,http://www.joevangogh.com/,"36.015785, -78.918995"
Blackbeard,https://static1.squarespace.com/static/5a4e9d50d7bdce6edbcf0fa5/t/5a51433b8165f5deaa59e732/1603892382743/?format=1500w,Greenville,North Carolina,North America,http://www.blackbeardroasters.com/,"35.611057, -77.371781"
Joe Van Gogh,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c0.0.612.612a/11053648_10152881080048406_6137031155664285859_n.png?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=-ogXINljBSIAX8j3b25&_nc_ht=scontent-lga3-2.xx&oh=8b0e1b54e023649d7c245c34e24e92e5&oe=5FC436A2,Hillsborough,North Carolina,North America,http://www.joevangogh.com/,"36.060483, -79.074635"
Joe Van Gogh,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/c0.0.612.612a/11053648_10152881080048406_6137031155664285859_n.png?_nc_cat=104&ccb=2&_nc_sid=dbb9e7&_nc_ohc=-ogXINljBSIAX8j3b25&_nc_ht=scontent-lga3-2.xx&oh=8b0e1b54e023649d7c245c34e24e92e5&oe=5FC436A2,Raleigh,North Carolina,North America,http://www.joevangogh.com/,"35.816780, -78.605209"
Black and White,https://cdn.shopify.com/s/files/1/2988/2574/files/BW_3785a8a0-9424-40fb-a1b6-8ca13defd315_100x.png?v=1532194793,Wake Forest,North Carolina,North America,https://www.blackwhiteroasters.com/?utm_source=gmb&utm_medium=organic&utm_campaign=directory_listing,"35.976120, -78.509531"
Youngblood ,https://pbs.twimg.com/profile_images/534497653342470144/4seKSrO2_400x400.jpeg,Fargo,North Dakota,North America,http://www.youngbloodcoffee.com/,"46.878130, -96.788877"
Awakenings,http://static1.squarespace.com/static/561e91f9e4b08e2972a79334/t/597224de6a49638bef3e0cf3/1589201711821/?format=1500w,Cincinnati,Ohio,North America,http://www.awakeningscoffeeandwine.com/,"39.139776, -84.441868"
Deeper Roots,https://static1.squarespace.com/static/562e5b23e4b01612295117fa/t/5bc4d8bfe2c48378588c86bc/1604278969923/?format=1500w,Cincinnati,Ohio,North America,http://www.deeperrootscoffee.com/,"39.152161, -84.431949"
Lake Effect Coffee Roasters,https://static1.squarespace.com/static/5ba977835239588e7b55fc6d/t/5bb11716a4222f6ed3e821a2/1579628146169/?format=1500w,Lakewood,Ohio,North America,https://www.lakeeffectcoffee.com/,"41.497340, -81.796415"
Branch Street,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/71170374_1526252624182745_8630454829593919488_o.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=jc4A04QoAC4AX8ZtnXJ&_nc_ht=scontent-lga3-2.xx&tp=6&oh=2c4f970ca3930d6ab3c0279a9cc9853d&oe=5FC4E213,Youngstown,Ohio,North America,http://www.branchstreetcoffee.com/,"41.023850, -80.706208"
Clarity,https://static1.squarespace.com/static/545fa284e4b098772e50fd00/t/5e5196b1fe69f273e6c30fd4/1582405298775/Horizontal-Logo-Web.png?format=1000w,Oklahoma City,Oklahoma,North America,http://claritycoffee.com/,"35.467988, -97.520230"
Elemental Coffee,https://elementalcoffee.com/wp-content/uploads/2017/09/Elemental-Logo-2.png,Oklahoma City,Oklahoma,North America,http://www.elementalcoffee.com/,"35.475769, -97.519464"
Ends Of The Earth,https://pbs.twimg.com/profile_images/1069991473892880385/OP7lLtsX_400x400.jpg,Oklahoma City,Oklahoma,North America,https://eote-coffee.square.site/,"35.474083, -97.511985"
Topeca,https://cdn.shopify.com/s/files/1/0353/3399/6675/files/topeca_new-02_2_x100.png?v=1591737366,Tulsa,Oklahoma,North America,http://www.topecacoffee.com/,"36.151644, -95.988498"
Hatch,https://d3a1v57rabk2hm.cloudfront.net/hatchbeveragecompany/fresh-copy-17/images/hatch-wordmark.svg?ts=1589312404&host=www.hatchcrafted.com,Markham,Ontario,North America,https://www.hatchcrafted.com/,"43.8457809657723, -79.36160685357684"
Reunion Island,https://reunioncoffeeroasters.com/wp-content/uploads/2019/07/image001_1.png,Oakville,Ontario,North America,https://reunioncoffeeroasters.com/,"43.493576, -79.649740"
De Mello,https://demellowholesale.com/wp-content/uploads/2020/07/de_mello_wholesale_logo.svg,Toronto,Ontario,North America,https://demellowholesale.com/,"43.775493, -79.527694"
Hale,https://static1.squarespace.com/static/513f7b88e4b042f833aad1a0/t/5e73731a5559a8333fc9fd99/1584624412869/HaleLogoBlack2.png?format=1000w,Toronto,Ontario,North America,http://www.halecoffee.com/,"43.665694, -79.450083"
Not Even,https://cdn.shopify.com/s/files/1/0199/1491/5894/files/Asset_2_5b250534-5f75-4a68-932c-45238bd168e5_360x.png?v=1578771730,Toronto,Ontario,North America,https://notevencoffee.ca/,"43.681312, -79.587465"
Pilot ,https://cdn11.bigcommerce.com/s-t53348uibe/images/stencil/500x200/pilot-logo_centred_web_1518622794__06679.original.png,Toronto,Ontario,North America,http://pilotcoffeeroasters.com/,"43.669573, -79.388588"
Pop,https://images.squarespace-cdn.com/content/v1/59ced96f18b27d348c540f45/1604079727186-232GODT2OD153JWJHG1P/ke17ZwdGBToddI8pDm48kDK6BlJ5jpqp22Gt4d40WnlZw-zPPgdn4jUwVcJE1ZvWQUxwkmyExglNqGp0IvTJZamWLI2zvYWH8K3-s_4yszcp2ryTI0HqTOaaUohrI8PIyQ83DCHcq43s9NM45exi_MOg1emt0s8D_A_WEAR1NFsKMshLAGzx4R3EDFOm1kBS/Singapore+Pop+Coffee+Works.JPG,Toronto,Ontario,North America,https://www.popcoffeeworks.com/,"43.656503, -79.374609"
Propeller,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/73458769_2800766279934691_8331810858556456960_n.jpg?_nc_cat=111&ccb=2&_nc_sid=dbb9e7&_nc_ohc=g3PCutrx6cIAX89HqIy&_nc_ht=scontent-lga3-2.xx&oh=20cef47944fd8d703d646f4cd18dc4ff&oe=5FC43F6E,Toronto,Ontario,North America,http://www.propellercoffee.com/,"43.659388, -79.444903"
Reunion,https://reunioncoffeeroasters.com/wp-content/uploads/2019/07/image001_1.png,Toronto,Ontario,North America,https://reunioncoffeeroasters.com/,"43.650547, -79.450462"
Stereo,https://cdn.shopify.com/s/files/1/0056/1922/0547/files/logo_website_130x.jpg?v=1570969792,Toronto,Ontario,North America,http://www.stereocoffeeroasters.com/,"43.669168, -79.463869"
CASE COFFEE ROASTERS,https://cdn.shopify.com/s/files/1/0886/8548/files/CaseCoffeeRoastersBW_c651abda-2349-491c-9258-1cd6c73e90ce_160x.jpg?v=1568573261,Ashland,Oregon,North America,http://www.casecoffeeroasters.com/,"42.186501, -122.693510"
Noble Coffee Roasting,https://pbs.twimg.com/profile_images/1071190428097990656/V6kCJzZI_normal.jpg,Ashland,Oregon,North America,http://www.noblecoffeeroasting.com/,"42.197937, -122.707492"
Farmers Union,https://cdn.shopify.com/s/files/1/0068/0941/9840/files/FUCR_Logo_web_1024x1024.png?v=1603941763,Eugene,Oregon,North America,https://www.farmersunioncoffee.com/,"44.054186, -123.094720"
Thump Coffee,https://static1.squarespace.com/static/5c4f8fd25417fc08ead64cd9/t/5c592d34e5e5f00c71e98c74/1603471457191/?format=1500w,Bend,Oregon,North America,https://www.thumpcoffee.com/,"44.057798, -121.312582"
Voyage Coffee Roasters,https://voyagecoffee.wpengine.com/wp-content/uploads/2019/10/fullresvsmol.png,Eugene,Oregon,North America,http://www.voyagecoffee.com/,"44.054186, -123.094720"
Dapper & Wise,https://cdn.shopify.com/s/files/1/2468/1021/files/Circle_Gold.png?v=1513711226,Hillsboro,Oregon,North America,https://dapperandwise.com/,"45.504669, -122.632824"
COAVA COFFEE,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/p960x960/71117466_2782148215128633_9018701619541311488_o.jpg?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=tahScQJGwB0AX-fk6VB&_nc_ht=scontent-lga3-2.xx&tp=6&oh=e83495f046b1f3c44a14275c56f70b28&oe=5FC3CF72,Portland,Oregon,North America,http://www.coavacoffee.com/,"45.513542, -122.660599"
Deadstock,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/92800314_1961907513952952_8326312565978169344_n.jpg?_nc_cat=101&ccb=2&_nc_sid=dbb9e7&_nc_ohc=vzy0YRbolVgAX-TBLWK&_nc_ht=scontent-lga3-2.xx&oh=1c4d4b2211a9691410fba6c25938be6b&oe=5FC4A1BD,Portland,Oregon,North America,http://www.deadstockcoffee.com/?utm_source=Google%20Maps%20-%20Locl.io&utm_medium=Website%20Button&utm_campaign=Locl.io%202019,"45.523713, -122.674785"
HEART COFFEE ROASTERS,https://cdn.shopify.com/s/files/1/0261/3485/files/heart_logo_2019_50x.jpg?v=1567528652,Portland,Oregon,North America,http://www.heartroasters.com/,"45.521959, -122.682930"
Nossa Familia Coffee,https://cdn.shopify.com/s/files/1/0279/3032/9186/files/Nossa-Familia_Logo_cropped_100x.png?v=1595017476,Portland,Oregon,North America,https://www.nossacoffee.com/pearl-district/,"45.529987, -122.684778"
Portland Coffee Roasters,https://www.portlandcoffeeroasters.com/wp-content/uploads/2019/07/PCR_Final_Logo_HORIZONTAL-06.png,Portland,Oregon,North America,http://www.portlandcoffeeroasters.com/,"45.520195, -122.658561"
Proud Mary,https://cdn.shopify.com/s/files/1/1939/4095/files/Proudmary-logo-header-simple_320x.png?v=1578946549,Portland,Oregon,North America,http://www.proudmarycoffee.com/,"45.558943, -122.644488"
Roseline Coffee,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/21764914_1572576749470953_1811322151332758395_n.png?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=7cQAukgFPiQAX8yj8ea&_nc_ht=scontent-lga3-2.xx&oh=844fa4241637ca285556e7db4bbd9c9c&oe=5FC63371,Portland,Oregon,North America,http://www.roselinecoffee.com/,"45.515712, -122.654805"
Sterling,https://cdn.shopify.com/s/files/1/0231/7299/t/2/assets/logo.png?22,Portland,Oregon,North America,http://sterling.coffee/,"45.526629, -122.694229"
Upper Left Roasters,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/11000826_1614802065431613_8753200086980747778_n.jpg?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=TZ9mF9s3su0AX-nsujq&_nc_ht=scontent-lga3-2.xx&oh=6f80436c8a1052563bff1abf7ca01548&oe=5FC4814C,Portland,Oregon,North America,http://www.upperleftroasters.com/,"45.511366, -122.653429"
Water Avenue Coffee,https://cdn.shopify.com/s/files/1/0069/6252/files/web_logo_180x.png?v=1550083583,Portland,Oregon,North America,http://www.wateravenuecoffee.com/,"45.515208, -122.665557"
Maquina,https://images.squarespace-cdn.com/content/578d00af8419c2c603efb596/1470344030264-BGC63JL9IIX8CSIWDEWN/logotext_blue-01.png?format=1500w&content-type=image%2Fpng,Coatesville,Pennsylvania,North America,https://www.maquinacoffee.com/,"39.9844579, -75.8235933"
Necessary,https://cdn.shopify.com/s/files/1/0129/8815/3956/files/Logotype-Ethiopia_200x.png?v=1561497731,Lancaster,Pennsylvania,North America,https://necessarycoffee.com/,"40.038034, -76.306342"
Passenger,https://cdn.shopify.com/s/files/1/0531/3957/files/Passenger_Icon_Pink_RGB_60x.png?v=1570902880,Lancaster,Pennsylvania,North America,http://passengercoffee.com/,"40.041313, -76.297268"
Square One Coffee,https://static1.squarespace.com/static/53a9b829e4b00bc2b7b52093/t/5ad3763688251b90ed492560/1603902053367/?format=1500w,Lancaster,Pennsylvania,North America,http://www.squareonecoffee.com/store,"40.041159, -76.304002"
Counter Culture,https://counterculturecoffee.com/wp-content/themes/ccc-theme/assets/images/logo_web_80x96_25.png,Philadelphia,Pennsylvania,North America,https://counterculturecoffee.com/,"39.942546, -75.179067"
Elixr,https://cdn.shopify.com/s/files/1/2565/6836/files/elixrcoffeeroastersblue_x150.png?v=1511318250,Philadelphia,Pennsylvania,North America,http://elixrcoffee.com/,"39.952540, -75.167337"
La Colombe,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/34133603_1917234028338651_3241431441996775424_n.jpg?_nc_cat=107&ccb=2&_nc_sid=dbb9e7&_nc_ohc=8osJczDcXHkAX-fJHTK&_nc_ht=scontent-lga3-2.xx&oh=c82f0debbdb932aae0661ded000c42b9&oe=5FC7AD75,Philadelphia,Pennsylvania,North America,http://www.lacolombe.com/,"39.951656, -75.165274"
Passero,http://www.passeroscoffee.com/wp-content/uploads/2019/07/logo_vector-2.gif,Philadelphia,Pennsylvania,North America,http://www.passeroscoffee.com/,"39.954178, -75.167364"
Pilgrim,https://cdn.shopify.com/s/files/1/2437/4403/files/PILGRIM_II_180x.jpg?v=1570410462,Philadelphia,Pennsylvania,North America,http://www.pilgrimroasters.com/,"40.022769, -75.219440"
ReAnimator,https://www.reanimatorpickup.com/uploads/b/28271d34961d00a1ea3c4de117d7b76bf5e280c521f300bc1d0771db01f8e494/RAC_Hand_Artboard%202_1590064718.png?width=6000,Philadelphia,Pennsylvania,North America,http://www.reanimatorpickup.com/,"39.934020, -75.166024"
One Village Coffee,https://cdn.shopify.com/s/files/1/1819/5447/files/OVC_Logo_01_150x.png?v=1531927035,Souderton,Pennsylvania,North America,http://www.onevillagecoffee.com/,"40.279013, -75.350645"
Kittel,https://cdn.shopify.com/s/files/1/0150/6390/files/Kittel_RGB_ROUND_444x447.png?v=1568398401,Montreal,Quebec,North America,http://kittelcoffee.com/,"45.542621, -73.581925"
Pista,https://cdn.shopify.com/s/files/1/0073/8315/4758/files/Pista_logo_rvb_positif_180x.jpg?v=1547421759,Montreal,Quebec,North America,http://www.cafepista.com/,"45.54595739021934, -73.57582775640991"
Rabbit Hole,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/48209144_408987199640708_1795366685587275776_n.jpg?_nc_cat=110&ccb=2&_nc_sid=dbb9e7&_nc_ohc=9EFrvBrCmaIAX_UvZpr&_nc_ht=scontent-lga3-2.xx&oh=06f7a9502b2648d49447b41ae2151066&oe=5FC4B92D,Montreal,Quebec,North America,http://www.rabbitholeroasters.com/,"45.400434, -73.540707"
Bolt,https://scontent-lga3-2.xx.fbcdn.net/v/t1.0-1/22491877_1636042379790718_7838770874778786576_n.png?_nc_cat=105&ccb=2&_nc_sid=dbb9e7&_nc_ohc=p8UE0Rk84y8AX8k6F6R&_nc_ht=scontent-lga3-2.xx&oh=f5caf67f758b09dbe6a1402a6a2a2e2a&oe=5FC3D70D,Providence,Rhode Island,North America,https://www.boltcoffeeco.com/,"41.823947, -71.413709"
